_id,ac_year,district_cd,District,Division,Budget_district_seq,block_cd_1,Block_Name,MNC_SR,MNC_Desc,block_cd_2,vill_ward_cd,Village_Name,cluster_cd,Cluster_Name,udise_sch_code,school_name,address,pincode,Establishment,sch_loc_r_u,sch_category_id,School_category,sch_type,sch_mgmt_id,Mgt_desc,state_mgt_3,state_mgt_4,class_frm,class_to,medinstr1,medium_desc,medium_state,medinstr2,medinstr3,medinstr4,latitude,longitude,ppsec_yn,stdcode,mobile,stdcode_resp,phone_resp,mobile_resp,website,email,resp_name,cwsn_sch_yn,shift_sch_yn,resi_sch_type,resi_sch_type_Desc,minority_yn,minority_type,Minority_desc,anganwadi_yn,anganwadi_code,anganwadi_stu_b,anganwadi_stu_g,anganwadi_tch_trained,board_sec,Board_Desc_Sec,board_sec_no,board_sec_oth,board_hsec,Board_Hseco_Desc,board_hsec_no,board_hsec_oth,prevoc_yn,eduvoc_yn,cpp_b,cpp_g,cpp_t,c1_b,c1_g,c1_t,c2_b,c2_g,c2_t,c3_b,c3_g,c3_t,c4_b,c4_g,c4_t,c5_b,c5_g,c5_t,c6_b,c6_g,c6_t,c7_b,c7_g,c7_t,c8_b,c8_g,c8_t,c9_b,c9_g,c9_t,c10_b,c10_g,c10_t,c11_b,c11_g,c11_t,c12_b,c12_g,c12_t,c1to5b,c1to5g,c1to5t,c6to8b,c6to8g,c6to8t,c1to8b,c1to8g,c1to8t,c9to10b,c9to10g,c9to10t,c11to12b,c11to12g,c11to12t,c9to12b,c9to12g,c9to12t,c1to12b,c1to12g,c1to12t,Enr_range_school_grant
65af7ec870a4882953fa576d,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101135,BALAMRAI,2701010012,PACHORABARI,27010113501,Z.P. SCHOOL BALAMRAI, z P school  Balaamrai,425412,1959,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,19,4,0,21.331488,74.158668,2,0,9403646893,0,0,9403646893,,,DEVRAM  BHILA PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,33,40,16,1,0,,,,0,,,,0,0,0,0,0,5,2,7,8,6,14,4,5,9,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,37,0,0,0,21,16,37,0,0,0,0,0,0,0,0,0,21,16,37,31 to 100
65af7ec870a4882953fa576e,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101136,TOKARTALAV,2701010012,PACHORABARI,27010113601,Z.P. SCHOOL TOKARTALAV,Tokartalao Tal-Nandurbar,425412,1956,1,2,Upper Primary with grades 1 to 8,3,16,Zilla Parishad,1_Govt,1_Govt,1,6,10,Marathi,01 Marathi,0,0,0,21.331147,74.209837,2,0,9423279720,0,0,8805567644,,zpschooltokartalav@gmail.com,S.N.PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,4,0,0,2,0,,,,0,,,,2,2,0,0,0,16,16,32,16,14,30,20,21,41,16,29,45,28,25,53,13,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,105,201,13,17,30,109,122,231,0,0,0,0,0,0,0,0,0,109,122,231,101 to 250
65af7ec870a4882953fa576f,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101137,DUDHALE,2701010012,PACHORABARI,27010113701,Z.P. SCHOOL DUDHALE,Dudhale Tal  Dist Nandurbar,425412,1956,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,19,4,0,21.340907,74.252783,2,0,9011860386,0,0,9011860386,,zppridudhale@gmail.com,ASHALATA JAWAHARLAL SANAP,2,2,0,Not Applicable,2,0,Not Applicable,1,192021,139,152,1,0,,,,0,,,,0,0,0,0,0,9,14,23,13,12,25,8,12,20,10,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,47,87,0,0,0,40,47,87,0,0,0,0,0,0,0,0,0,40,47,87,31 to 100
65af7ec870a4882953fa5770,2020-21,2736,Palghar,Konkan,24,273619,Wada,0,ZP,273619,273619109,VARNOL,2736190014,KONDHALE,27361910902,"Z.P.SCHOOL, VARNOL",At-Varnol Post-Kondhale Tal-wada Dist-Palghar,421312,1955,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.545907,73.1678,2,0,7507432221,0,0,7507432221,,zpschoolvaranol4141@gmail.com,Mayuri Ganesh Tare,2,2,0,Not Applicable,2,0,Not Applicable,1,27517330724,15,12,1,0,,,,0,,,,0,0,0,0,0,1,4,5,1,3,4,1,2,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,0,0,0,4,13,17,0,0,0,0,0,0,0,0,0,4,13,17,1 to 30
65af7ec870a4882953fa5771,2020-21,2736,Palghar,Konkan,24,273619,Wada,0,ZP,273619,273619109,VARNOL,2736190014,KONDHALE,27361910901,"Z.P.SCHOOL, PASODIPADA",At-Pasodipada Post-Kondhale Tal-Wada Dist-Palghar,421312,1994,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.540874,73.170218,2,0,8424950038,0,0,8424950038,,zpspasodipada94@gmail.com,Balu Damu Salve,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,0,1,1,1,1,2,1,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0,0,0,2,5,7,0,0,0,0,0,0,0,0,0,2,5,7,1 to 30
65af7ec870a4882953fa5772,2020-21,2736,Palghar,Konkan,24,273619,Wada,0,ZP,273619,273619108,USAR,2736190014,KONDHALE,27361910803,"Z.P.SCHOOL, USAR",At-Usar Post-Kondhale Tal-Wada Dist-Palghar,421312,1986,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.515652,73.124341,2,0,9975961329,0,0,9975961329,,zpschoolusargavthan4141@gmail.com,Anil Janardhan Jadhav,2,2,0,Not Applicable,2,0,Not Applicable,1,27517330906,29,30,1,0,,,,0,,,,0,0,0,0,0,2,2,4,3,8,11,1,5,6,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,32,0,0,0,12,20,32,0,0,0,0,0,0,0,0,0,12,20,32,31 to 100
65af7ec870a4882953fa5773,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101139,BARIPADA,2701010012,PACHORABARI,27010113901,Z.P. SCHOOL BARIPADA,At. Baripada Post Pachorabai  Tal  And Dist Nandurbar,425412,1997,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,19,4,0,21.355505,74.178715,2,0,9823537375,0,0,9420838397,,,CHANDRAKANT DEVIDAS SAMUDRE,2,2,0,Not Applicable,2,0,Not Applicable,1,27497070404,11,17,1,0,,,,0,,,,0,0,0,0,0,5,3,8,5,4,9,6,4,10,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,37,0,0,0,22,15,37,0,0,0,0,0,0,0,0,0,22,15,37,31 to 100
65af7ec870a4882953fa5774,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101140,SUNDARDE,2701010013,SUNDARSE,27010114001,Z.P. SCHOOL SUNDARDE,Z.P.SCHOOL SUNDARDE TAL.NANDURBAR DIST.NANDURBAR,425412,1908,1,2,Upper Primary with grades 1 to 8,3,16,Zilla Parishad,1_Govt,1_Govt,1,6,10,Marathi,01 Marathi,0,0,0,21.389573,74.182419,2,0,9657266927,0,0,9657266927,,zpprisundarde@gmail.com,USHA SAKHARAM VASAVE,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,2,2,0,0,0,15,20,35,17,15,32,23,18,41,28,22,50,21,19,40,14,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,94,198,14,18,32,118,112,230,0,0,0,0,0,0,0,0,0,118,112,230,101 to 250
65af7ec870a4882953fa5775,2020-21,2736,Palghar,Konkan,24,273619,Wada,0,ZP,273619,273619108,USAR,2736190016,KUDUS,27361910802,"Z.P.SCHOOL, PALASPADA","AT. PALASPADA POST UCHAT, TAL.WADA, DIST. PALGHAR",421312,1992,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.537598,73.120236,2,0,9284218616,0,0,9420000190,,,RAJESH SHANTARAM RAYAT,2,2,0,Not Applicable,2,0,Not Applicable,1,27517330908,18,12,1,0,,,,0,,,,0,0,0,0,0,4,5,9,8,3,11,9,6,15,3,6,9,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,52,0,0,0,27,25,52,0,0,0,0,0,0,0,0,0,27,25,52,31 to 100
65af7ec870a4882953fa5776,2020-21,2736,Palghar,Konkan,24,273619,Wada,0,ZP,273619,273619108,USAR,2736190016,KUDUS,27361910801,"Z.P.SCHOOL, MOHOTYACHPADA",AT.MOHOTYACHAPADA POST-UCHAT TA. WADA DIST-PALGHAR PIN-421312,421312,1961,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.529871,73.118522,2,0,9890466407,0,0,8600557790,,zpschoolmohotyachapada@gmail.com,VILAS SHRIRAM DHAS,2,2,0,Not Applicable,2,0,Not Applicable,1,27665330907,11,17,1,0,,,,0,,,,0,0,0,0,0,1,3,4,1,2,3,4,6,10,2,3,5,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,28,0,0,0,11,17,28,0,0,0,0,0,0,0,0,0,11,17,28,1 to 30
65af7ec870a4882953fa5777,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101141,KARANKHEDA,2701010013,SUNDARSE,27010114101,Z.P. SCHOOL KARANKHEDA,Z.P.SCHOOL KARANKHEDA MARATHI TAL.NANDURBAR DIST.NANDURBAR,425412,1954,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.389605,74.182306,2,0,9423239246,0,0,9423239246,,zpprikarankhedam@gmail.com,BAPU BRAMHAN AHIRE,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,7,16,23,17,15,32,11,15,26,12,26,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,72,119,0,0,0,47,72,119,0,0,0,0,0,0,0,0,0,47,72,119,101 to 250
65af7ec870a4882953fa5778,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101141,KARANKHEDA,2701010013,SUNDARSE,27010114102,Z.P. SCHOOL KARANKHEDA URDU,Z.P.SCHOOL KARANKHEDA URDU TAL.NANDURBAR.DIST.NANDURBAR,425412,1975,1,2,Upper Primary with grades 1 to 8,3,16,Zilla Parishad,1_Govt,1_Govt,1,6,18,Urdu,04 Urdu,0,0,0,21.389538,74.182384,2,0,9890913441,0,0,9890913441,,zpurdukarankheda@gmail.com,REHENA BEE ABDUL RASHID MANSURI,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,2,2,0,0,0,2,2,4,1,2,3,1,6,7,2,0,2,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18,1,1,2,7,13,20,0,0,0,0,0,0,0,0,0,7,13,20,1 to 30
65af7ec870a4882953fa5779,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101142,BANDRIZIRA,2701010013,SUNDARSE,27010114201,Z.P. SCHOOL BANDRIZIRA,"Z.P. SCHOOL BANDRIZIRA, TAL.DIST.NANDURBAR",425412,1962,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.395402,74.191392,2,0,9403438027,0,0,9403438027,,zppribandrizira@gmail.com,NARENDRA VISHWASRAO PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,27497070524,48,52,1,0,,,,0,,,,0,0,0,0,0,4,6,10,9,13,22,10,7,17,5,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,64,0,0,0,28,36,64,0,0,0,0,0,0,0,0,0,28,36,64,31 to 100
65af7ec870a4882953fa577a,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101143,FULSARE,2701010013,SUNDARSE,27010114301,Z.P. SCHOOL FULSARE,"Z.P. SCHOOL FULSARE, TAL.DIST.NANDURBAR",425412,1954,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.368287,74.155272,2,0,7057330043,0,0,7057330043,,,ARCHANA VISHNU SURYAWANSHI,2,2,0,Not Applicable,2,0,Not Applicable,1,27497070508,14,32,1,0,,,,0,,,,0,0,0,0,0,5,3,8,8,12,20,9,12,21,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,61,0,0,0,29,32,61,0,0,0,0,0,0,0,0,0,29,32,61,31 to 100
65af7ec870a4882953fa577b,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101144,JAMBHOLI,2701010013,SUNDARSE,27010114401,Z.P. SCHOOL GUJAR JAMBHOLI,Z.P.SCHOOL GUJAR JAMBHOLI TAL.NANDURBAR DIST.NANDURBAR,425412,1951,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,19,4,0,21.397866,74.190353,2,0,9423494329,0,0,9423494329,,zpprigujarjamboli@gmail.com,MAHENDRA BHIKA CHAWHAN,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,12,13,25,15,10,25,10,12,22,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,46,94,0,0,0,48,46,94,0,0,0,0,0,0,0,0,0,48,46,94,31 to 100
65af7ec870a4882953fa577c,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101145,BHAVALI,2701010013,SUNDARSE,27010114501,Z.P. SCHOOL GUJAR BHAWALI,"Z.P. SCHOOL GUJAR BHAWALI, TAL.DIST.NANDURBAR",425412,1938,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.422824,74.181656,2,0,9822094049,0,0,9822094049,,zppribhavali@gmail.com,SARLA VASANTRAO NAIK,2,2,0,Not Applicable,2,0,Not Applicable,1,27497071017,111,116,1,0,,,,0,,,,0,0,0,0,0,16,16,32,6,8,14,16,7,23,16,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,46,100,0,0,0,54,46,100,0,0,0,0,0,0,0,0,0,54,46,100,31 to 100
65af7ec870a4882953fa577d,2020-21,2736,Palghar,Konkan,24,273619,Wada,0,ZP,273619,273619107,MHASAWAL,2736190014,KONDHALE,27361910704,"Z.P.SCHOOL, RAVATEPADA",at.ravatepada post.kondhale tal.wada dist.palghar,421312,1994,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.549921,73.142356,2,0,9273772590,0,0,9273772590,,zpschoolravatepada4141@gmail.com,shivaram pandurang gavit,2,2,0,Not Applicable,2,0,Not Applicable,1,27517330807,4,2,1,0,,,,0,,,,0,0,0,0,0,3,2,5,2,1,3,8,3,11,1,3,4,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,29,0,0,0,16,13,29,0,0,0,0,0,0,0,0,0,16,13,29,1 to 30
65af7ec870a4882953fa577e,2020-21,2736,Palghar,Konkan,24,273619,Wada,0,ZP,273619,273619107,MHASAWAL,2736190014,KONDHALE,27361910703,"Z.P.SCHOOL, UMBERPADA",At.umbarpada post.kondhale tal.wada Dist.palghar,421312,1988,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.536201,73.141847,2,0,9975621361,0,0,9975621361,,ramghan060987@gmail.com,MR. RAMDHAN GORAK ANDHALE,2,2,0,Not Applicable,2,0,Not Applicable,1,27517330808,12,6,1,0,,,,0,,,,0,0,0,0,0,1,2,3,1,3,4,1,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,0,0,0,5,7,12,0,0,0,0,0,0,0,0,0,5,7,12,1 to 30
65af7ec870a4882953fa577f,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101147,DHULWAD,2701010013,SUNDARSE,27010114701,Z.P. SCHOOL DHULWAD,"Z.P. SCHOOL DHULWAD, TAL.DIST.NANDURBAR",425412,1955,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.450952,74.169658,2,0,9657074373,0,0,9604677309,,zppridhulwad@gmail.com,VANDNA KALUSING PARMAR,2,2,0,Not Applicable,2,0,Not Applicable,1,2749707121,38,32,1,0,,,,0,,,,0,0,0,0,0,3,6,9,5,4,9,4,9,13,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,44,0,0,0,18,26,44,0,0,0,0,0,0,0,0,0,18,26,44,31 to 100
65af7ec870a4882953fa5780,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101148,DHULWADPADA,2701010013,SUNDARSE,27010114801,Z.P. SCHOOL DHULWADPADA,"Z.P. SCHOOL DHULWADPADA, TAL.DIST.NANDURBAR",425412,1997,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.451075,74.171982,2,0,9860678802,0,0,9421446790,,zppridhulwadpada@gmail.com,VIDYADEVI KASHINATH GIRASE,2,2,0,Not Applicable,2,0,Not Applicable,1,27497071022,19,15,1,0,,,,0,,,,0,0,0,0,0,2,3,5,1,4,5,0,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,20,0,0,0,3,17,20,0,0,0,0,0,0,0,0,0,3,17,20,1 to 30
65af7ec870a4882953fa5781,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101149,VYAHUR,2701010013,SUNDARSE,27010114901,Z.P. SCHOOL VYAHUR,Vyahur Tal and Dist Nandurbar,425412,1956,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.457388,74.161496,2,0,7507375185,0,0,7507375185,,zpprivyahur@gmail.com,RAVINDRA ONKAR PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,27497071024,48,54,1,0,,,,0,,,,0,0,0,0,0,8,7,15,7,13,20,11,9,20,6,6,12,13,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,47,92,0,0,0,45,47,92,0,0,0,0,0,0,0,0,0,45,47,92,31 to 100
65af7ec870a4882953fa5782,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101150,NALVE BK.,2701010013,SUNDARSE,27010115001,Z.P. SCHOOL NALVE BK.,"ZP SCHOOL NALVE BK, AT NALVE BK, POST KARAJKUPE,NANDURBAR",425412,1966,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.39819,74.207336,2,0,9860703664,0,0,9860703664,,zpprinalvebk@gmail.com,DEVENDRA TUKARAM JADHAV,2,2,0,Not Applicable,2,0,Not Applicable,1,27497070929,38,32,1,0,,,,0,,,,0,0,0,0,0,6,5,11,8,2,10,3,4,7,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,42,0,0,0,23,19,42,0,0,0,0,0,0,0,0,0,23,19,42,31 to 100
65af7ec870a4882953fa5783,2020-21,2736,Palghar,Konkan,24,273619,Wada,0,ZP,273619,273619107,MHASAWAL,2736190014,KONDHALE,27361910702,"Z.P.SCHOOL, MHASAWAL",At-Mhasawal Post-Kondhale Tal-Wada Dist-Palghar,421312,1954,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.530172,73.140597,2,0,9421548044,0,0,9421548044,,zpsmhasawal@gmail.com,Sunita Deepak Nikawade,2,2,0,Not Applicable,2,0,Not Applicable,1,27517330806,7,4,1,0,,,,0,,,,0,0,0,0,0,0,1,1,2,3,5,2,1,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,0,0,0,5,9,14,0,0,0,0,0,0,0,0,0,5,9,14,1 to 30
65af7ec870a4882953fa5784,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101151,RAJAPUR,2701010013,SUNDARSE,27010115101,Z.P. SCHOOL RAJAPUR,"Z.P. SCHOOL RAJAPUR, TAL.DIST.NANDURBAR",425412,1973,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.398197,74.207354,2,0,9404186911,0,0,9404186911,,zpprirajapur@gmail.com,ROHINI DILIP BAVISKAR,2,2,0,Not Applicable,2,0,Not Applicable,1,27497071027,130,111,1,0,,,,0,,,,0,0,0,0,0,16,11,27,9,11,20,14,9,23,14,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,44,97,0,0,0,53,44,97,0,0,0,0,0,0,0,0,0,53,44,97,31 to 100
65af7ec870a4882953fa5785,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101152,SUNDARDEPADA,2701010013,SUNDARSE,27010115201,Z.P. SCHOOL SUNDARDEPADA,"Z.P.SCHOOL SUNDARDEPADA,POST.SUNDAEDE,TAL/DIST-NANDURBAR",425412,1997,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.395423,74.191411,2,0,8605164281,0,0,9423803158,,zpprisundardepada@gmail.com,VAISHALI BABULAL BHOI,2,2,0,Not Applicable,2,0,Not Applicable,1,2749707525,25,27,1,0,,,,0,,,,0,0,0,0,0,5,3,8,1,7,8,1,5,6,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,27,0,0,0,8,19,27,0,0,0,0,0,0,0,0,0,8,19,27,1 to 30
65af7ec870a4882953fa5786,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101153,NALVE KH.,2701010013,SUNDARSE,27010115301,Z.P. SCHOOL NALVE KH.,"Z.P. SCHOOL NALVE KH., TAL.DIST.NANDURBAR",425412,1956,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.398226,74.207385,2,0,9404573477,0,0,9404573477,,zpprinalvekh@gmail.com,GULABSING BHOGYA VALVI,2,2,0,Not Applicable,2,0,Not Applicable,1,27497070926,35,67,1,0,,,,0,,,,0,0,0,0,0,14,23,37,14,10,24,13,14,27,18,23,41,9,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,80,148,0,0,0,68,80,148,0,0,0,0,0,0,0,0,0,68,80,148,101 to 250
65af7ec870a4882953fa5787,2020-21,2736,Palghar,Konkan,24,273619,Wada,0,ZP,273619,273619107,MHASAWAL,2736190014,KONDHALE,27361910701,"Z.P.SCHOOL, CHNDRAPADA",At-Chandrapada Post-Kondhale Tal-Wada Dist-Palghar,421312,1983,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.529489,73.157338,2,0,9764350260,0,0,9764350260,,zpschandrapada@gmail.com,SURESH DUNDU KAMBALE,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,2,2,4,1,2,3,2,1,3,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,21,0,0,0,11,10,21,0,0,0,0,0,0,0,0,0,11,10,21,1 to 30
65af7ec870a4882953fa5788,2020-21,2701,Nandurbar,Nashik,21,270101,Nandurbar,0,ZP,270101,270101154,PIMPLOD,2701010014,PIMPLOD,27010115401,Z.P. SCHOOL PIMPLOD,Pimlod Ta.Di-Nandurbar,425412,1940,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,21.421649,74.115123,2,0,8668262221,0,0,8668262221,,zppri123@gmail.com,SHEKH ASIF SHEKH AHAMAD,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,9,5,14,5,10,15,8,3,11,8,9,17,13,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,29,72,0,0,0,43,29,72,0,0,0,0,0,0,0,0,0,43,29,72,31 to 100
65af7ec870a4882953fa5789,2020-21,2736,Palghar,Konkan,24,273619,Wada,0,ZP,273619,273619106,KONDHALE,2736190014,KONDHALE,27361910603,"Z.P.SCHOOL, KONDHALE",At/Post-Kondhale Tal-Wada Dist-palghar,421312,1949,1,2,Upper Primary with grades 1 to 8,3,16,Zilla Parishad,1_Govt,1_Govt,1,8,10,Marathi,01 Marathi,0,0,0,19.528562,73.138125,2,0,9960795191,0,0,9960795191,,zpskondhale@gmail.com,Ranjana Ramesh Rathad,2,2,0,Not Applicable,2,0,Not Applicable,1,27517330801,10,6,1,0,,,,0,,,,2,2,0,0,0,4,8,12,6,4,10,4,7,11,6,4,10,20,17,37,16,12,28,17,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,80,33,22,55,73,62,135,0,0,0,0,0,0,0,0,0,73,62,135,101 to 250
